"Site_ID","Percent_Bleaching","Temperature_Mean","Turbidity","Cyclone_Frequency","Ecoregion_Name","Distance_to_Shore"
14211,"5.71","299.79","0.0392",52.89,"Bahamas and Florida Keys","1387"
12604,"5.72","299.38","0.0581",71.57,"Bahamas and Florida Keys","1308"
12216,"5.73","299.75","0.0727",53.15,"Bahamas and Florida Keys","6081"
12890,"5.73","299.26","0.1020",47.43,"Bahamas and Florida Keys","8343"
8461,"5.75","299.83","0.0377",65.96,"Bahamas and Florida Keys","1876.01"
8461,"5.75","299.83","0.0377",65.96,"Bahamas and Florida Keys","1876.01"
12810,"5.75","299.3","0.0738",47.43,"Bahamas and Florida Keys","5911"
12029,"5.8","299.78","0.0938",53.15,"Bahamas and Florida Keys","8790"
12276,"5.8","299.84","0.0816",58.42,"Bahamas and Florida Keys","9572"
13043,"5.8","299.75","0.1703",62.54,"Bahamas and Florida Keys","1564"
13328,"5.8","299.61","0.1769",56.55,"Bahamas and Florida Keys","4128"
13824,"5.8","299.7","0.0487",33.22,"Bahamas and Florida Keys","2012"
14314,"5.8","298.86","0.1064",57.69,"Bahamas and Florida Keys","669"
999460,"5.82","299.65","0.1325",55.87,"Bahamas and Florida Keys","1682.55"
999460,"5.82","299.65","0.1325",55.87,"Bahamas and Florida Keys","1682.55"
12063,"5.83","299.78","0.0583",56.58,"Bahamas and Florida Keys","8640"
12348,"5.88","299.84","0.0617",58.42,"Bahamas and Florida Keys","8699"
12567,"5.88","299.43","0.0629",51.47,"Bahamas and Florida Keys","6434"
12798,"5.88","299.83","0.1358",61.18,"Bahamas and Florida Keys","7333"
13195,"5.88","299.78","0.1500",60.51,"Bahamas and Florida Keys","4741.46"
13237,"5.88","299.81","0.1244",57.05,"Bahamas and Florida Keys","8415"
13535,"5.88","299.81","0.1636",58.01,"Bahamas and Florida Keys","5799"
13894,"5.88","299.73","0.0609",51.35,"Bahamas and Florida Keys","2859.47"
14093,"5.88","299.78","0.0428",54.65,"Bahamas and Florida Keys","665"
13063,"5.93","299.73","0.0804",62.54,"Bahamas and Florida Keys","4371"
13193,"5.93","299.78","0.1500",60.51,"Bahamas and Florida Keys","6090"
12238,"5.95","299.81","0.0971",58.42,"Bahamas and Florida Keys","9020"
12825,"5.95","299.83","0.0881",61.18,"Bahamas and Florida Keys","6098"
13573,"5.97","299.8","0.1491",58.01,"Bahamas and Florida Keys","4168"
999484,"5.97","299.73","0.0472",64.41,"Bahamas and Florida Keys","986.98"
999484,"5.97","299.73","0.0472",64.41,"Bahamas and Florida Keys","986.98"
14033,"5.98","299.72","0.042",63.75,"Bahamas and Florida Keys","2354"
8794,"6","299.88","0.0577",57.05,"Bahamas and Florida Keys","9631.73"
8794,"6","299.88","0.0577",57.05,"Bahamas and Florida Keys","9631.73"
12321,"6.03","299.79","0.1203",58.42,"Bahamas and Florida Keys","5684"
12388,"6.03","299.82","0.1210",57.81,"Bahamas and Florida Keys","8511"
12308,"6.06","299.84","0.0794",58.42,"Bahamas and Florida Keys","9980"
12876,"6.06","299.86","0.08",61.18,"Bahamas and Florida Keys","7402"
12962,"6.06","299.88","0.074",62.62,"Bahamas and Florida Keys","7950"
13385,"6.06","299.69","0.1546",55.99,"Bahamas and Florida Keys","6739.23"
13554,"6.06","299.8","0.1636",58.01,"Bahamas and Florida Keys","5561"
13626,"6.06","299.84","0.0502",57.93,"Bahamas and Florida Keys","6470"
13665,"6.06","299.82","0.0999",57.13,"Bahamas and Florida Keys","6418"
13709,"6.06","299.83","0.1066",52.58,"Bahamas and Florida Keys","5305"
13735,"6.06","299.78","0.0599",41.6,"Bahamas and Florida Keys","4205.54"
13744,"6.06","299.78","0.0599",41.6,"Bahamas and Florida Keys","3141.09"
13821,"6.06","299.7","0.0684",33.22,"Bahamas and Florida Keys","2011"
13848,"6.06","299.7","0.0487",33.22,"Bahamas and Florida Keys","3386"
13882,"6.06","299.74","0.0548",51.35,"Bahamas and Florida Keys","1908"
13950,"6.06","299.71","0.0451",56.97,"Bahamas and Florida Keys","2644.27"
13983,"6.06","299.73","0.0473",56.97,"Bahamas and Florida Keys","664"
14084,"6.06","299.79","0.043",63.75,"Bahamas and Florida Keys","1649"
14304,"6.06","299.02","0.1073",57.69,"Bahamas and Florida Keys","1178"
14316,"6.06","298.86","0.1064",57.69,"Bahamas and Florida Keys","1049"
13577,"6.09","299.8","0.1491",58.01,"Bahamas and Florida Keys","2382"
14046,"6.1","299.79","0.0431",63.75,"Bahamas and Florida Keys","958"
999485,"6.11","299.73","0.0472",64.41,"Bahamas and Florida Keys","827.25"
12559,"6.13","299.38","0.0581",71.57,"Bahamas and Florida Keys","3036"
12564,"6.14","299.43","0.0629",51.47,"Bahamas and Florida Keys","5760"
13968,"6.14","299.73","0.0473",56.97,"Bahamas and Florida Keys","1678"
12033,"6.15","299.8","0.0727",53.15,"Bahamas and Florida Keys","9753"
13147,"6.15","299.78","0.1711",60.51,"Bahamas and Florida Keys","4304"
12369,"6.16","299.7","0.1203",58.42,"Bahamas and Florida Keys","3775"
13711,"6.17","299.83","0.0584",52.58,"Bahamas and Florida Keys","4845"
13838,"6.17","299.7","0.0487",33.22,"Bahamas and Florida Keys","2587"
13208,"6.19","299.78","0.1500",60.51,"Bahamas and Florida Keys","4063"
13601,"6.19","299.94","0.0547",58.01,"Bahamas and Florida Keys","7605"
13452,"6.2","299.73","0.0818",57.28,"Bahamas and Florida Keys","7170"
13353,"6.21","299.84","0.1047",56.55,"Bahamas and Florida Keys","9391"
13467,"6.22","299.73","0.1550",54.86,"Bahamas and Florida Keys","5603"
13588,"6.22","299.8","0.1491",58.01,"Bahamas and Florida Keys","3006"
12923,"6.23","299.79","0.1799",61.18,"Bahamas and Florida Keys","4999"
8459,"6.25","299.83","0.0377",65.96,"Bahamas and Florida Keys","1686.85"
8459,"6.25","299.83","0.0377",65.96,"Bahamas and Florida Keys","1686.85"
9485,"6.25","299.79","0.0577",57.05,"Bahamas and Florida Keys","7165.65"
9485,"6.25","299.79","0.0577",57.05,"Bahamas and Florida Keys","7165.65"
9485,"6.25","299.79","0.0577",57.05,"Bahamas and Florida Keys","7165.65"
9485,"6.25","299.79","0.0577",57.05,"Bahamas and Florida Keys","7165.65"
9509,"6.25","299.71","0.0439",52.57,"Bahamas and Florida Keys","726.47"
9509,"6.25","299.71","0.0439",52.57,"Bahamas and Florida Keys","726.47"
12481,"6.25","299.8","0.1564",58.42,"Bahamas and Florida Keys","4733"
13378,"6.25","299.75","0.1546",55.99,"Bahamas and Florida Keys","5821.23"
13470,"6.25","299.74","0.0818",57.28,"Bahamas and Florida Keys","6287"
13658,"6.25","299.82","0.0999",57.13,"Bahamas and Florida Keys","6915"
13705,"6.25","299.77","0.1066",52.58,"Bahamas and Florida Keys","5557"
14100,"6.25","299.78","0.043",54.65,"Bahamas and Florida Keys","1059"
999439,"6.25","299.71","0.0459",55.86,"Bahamas and Florida Keys","828.08"
999439,"6.25","299.71","0.0459",55.86,"Bahamas and Florida Keys","828.08"
999439,"6.25","299.71","0.0459",55.86,"Bahamas and Florida Keys","828.08"
999439,"6.25","299.71","0.0459",55.86,"Bahamas and Florida Keys","828.08"
999439,"6.25","299.71","0.0459",55.86,"Bahamas and Florida Keys","828.08"
999452,"6.25","299.61","0.0459",59.68,"Bahamas and Florida Keys","1014.81"
12282,"6.26","299.81","0.0816",58.42,"Bahamas and Florida Keys","7938"
999440,"6.28","299.74","0.0428",71.67,"Bahamas and Florida Keys","2000.15"
999440,"6.28","299.74","0.0428",71.67,"Bahamas and Florida Keys","2000.15"
999440,"6.28","299.74","0.0428",71.67,"Bahamas and Florida Keys","2000.15"
999440,"6.28","299.74","0.0428",71.67,"Bahamas and Florida Keys","2000.15"
999471,"6.28","299.51","0.1043",58.8,"Bahamas and Florida Keys","1413.48"
999471,"6.28","299.51","0.1043",58.8,"Bahamas and Florida Keys","1413.48"
12933,"6.29","299.27","0.063",47.43,"Bahamas and Florida Keys","12025"
12172,"6.31","299.8","0.0727",53.15,"Bahamas and Florida Keys","8297"
14299,"6.31","299.02","0.1193",57.69,"Bahamas and Florida Keys","1232.13"
12897,"6.32","299.27","0.06",47.43,"Bahamas and Florida Keys","11633"
999465,"6.35","299.72","0.0498",59.73,"Bahamas and Florida Keys","287.16"
999465,"6.35","299.72","0.0498",59.73,"Bahamas and Florida Keys","287.16"
12752,"6.35","299.85","0.0644",62.59,"Bahamas and Florida Keys","6848"
12756,"6.35","299.32","0.0564",71.57,"Bahamas and Florida Keys","8976"
13820,"6.35","299.7","0.0684",33.22,"Bahamas and Florida Keys","618.93"
14118,"6.35","299.74","0.0442",54.65,"Bahamas and Florida Keys","1925"
14279,"6.35","299.7","0.0461",88.08,"Bahamas and Florida Keys","1592"
14290,"6.35","299.55","0.0605",49.37,"Bahamas and Florida Keys","3903"
999448,"6.35","299.68","0.0436",62.55,"Bahamas and Florida Keys","1902.39"
14243,"6.37","299.71","0.0429",88.08,"Bahamas and Florida Keys","1785"
13465,"6.41","299.84","0.0818",57.28,"Bahamas and Florida Keys","8182"
13704,"6.45","299.77","0.1066",52.58,"Bahamas and Florida Keys","5657.92"
14235,"6.45","299.68","0.0523",68.4,"Bahamas and Florida Keys","1611"
12684,"6.52","299.31","0.0847",71.57,"Bahamas and Florida Keys","2521"
13209,"6.52","299.86","0.0745",60.51,"Bahamas and Florida Keys","6034"
14166,"6.52","299.76","0.0447",52.57,"Bahamas and Florida Keys","804"
12889,"6.54","299.29","0.0738",47.43,"Bahamas and Florida Keys","8086"
13330,"6.54","299.61","0.1769",56.55,"Bahamas and Florida Keys","3793"
12934,"6.55","299.85","0.1240",61.18,"Bahamas and Florida Keys","7030"
999716,"6.55","299.29","0.0402",53.11,"Bahamas and Florida Keys","1156.5"
999716,"6.55","299.29","0.0402",53.11,"Bahamas and Florida Keys","1156.5"
999716,"6.55","299.29","0.0402",53.11,"Bahamas and Florida Keys","1156.5"
999716,"6.55","299.29","0.0402",53.11,"Bahamas and Florida Keys","1156.5"
999716,"6.55","299.29","0.0402",53.11,"Bahamas and Florida Keys","1156.5"
999716,"6.55","299.29","0.0402",53.11,"Bahamas and Florida Keys","1156.5"
12702,"6.57","299.83","0.1387",62.59,"Bahamas and Florida Keys","6283"
13521,"6.57","299.71","0.1636",58.01,"Bahamas and Florida Keys","4183"
12759,"6.58","299.34","0.071",51.47,"Bahamas and Florida Keys","3059"
12866,"6.6","299.83","0.1358",61.18,"Bahamas and Florida Keys","4534"
12484,"6.61","299.82","0.1210",57.81,"Bahamas and Florida Keys","6028"
999466,"6.66","299.72","0.0498",59.73,"Bahamas and Florida Keys","287.16"
999466,"6.66","299.72","0.0498",59.73,"Bahamas and Florida Keys","287.16"
999431,"6.67","299.71","0.0428",64.16,"Bahamas and Florida Keys","1423.79"
12041,"6.67","299.8","0.0727",53.15,"Bahamas and Florida Keys","9434"
12148,"6.67","299.77","0.0938",53.15,"Bahamas and Florida Keys","7856.36"
12298,"6.67","299.84","0.0794",58.42,"Bahamas and Florida Keys","10061"
12365,"6.67","299.8","0.0532",58.42,"Bahamas and Florida Keys","7984"
12391,"6.67","299.82","0.1210",57.81,"Bahamas and Florida Keys","8315.33"
12554,"6.67","299.78","0.1705",62.25,"Bahamas and Florida Keys","2796"
12680,"6.67","299.83","0.1387",62.59,"Bahamas and Florida Keys","6752"
12748,"6.67","299.31","0.0564",71.57,"Bahamas and Florida Keys","8201"
13005,"6.67","299.77","0.1110",60.12,"Bahamas and Florida Keys","2566"
13013,"6.67","299.77","0.1110",60.12,"Bahamas and Florida Keys","2130"
13031,"6.67","299.76","0.1446",62.54,"Bahamas and Florida Keys","5909"
13215,"6.67","299.81","0.0551",57.79,"Bahamas and Florida Keys","7552"
13361,"6.67","299.84","0.1047",56.55,"Bahamas and Florida Keys","7981.2"
13469,"6.67","299.89","0.0818",57.28,"Bahamas and Florida Keys","7954"
13669,"6.67","299.82","0.0999",57.13,"Bahamas and Florida Keys","5707"
13683,"6.67","299.8","0.1122",57.13,"Bahamas and Florida Keys","5782"
13720,"6.67","299.78","0.0584",52.58,"Bahamas and Florida Keys","3949"
13754,"6.67","299.73","0.0616",41.6,"Bahamas and Florida Keys","2820"
13760,"6.67","299.73","0.0616",41.6,"Bahamas and Florida Keys","2417"
13762,"6.67","299.73","0.0616",41.6,"Bahamas and Florida Keys","3047"
13819,"6.67","299.7","0.0684",33.22,"Bahamas and Florida Keys","819"
13858,"6.67","299.74","0.0548",51.35,"Bahamas and Florida Keys","1150"
13944,"6.67","299.71","0.0459",56.97,"Bahamas and Florida Keys","871"
13980,"6.67","299.73","0.0473",56.97,"Bahamas and Florida Keys","478.72"
13987,"6.67","299.73","0.0473",56.97,"Bahamas and Florida Keys","1888"
14144,"6.67","299.76","0.0453",54.65,"Bahamas and Florida Keys","635"
14210,"6.67","299.79","0.0392",52.89,"Bahamas and Florida Keys","1195"
14268,"6.67","299.7","0.0461",88.08,"Bahamas and Florida Keys","348"
14292,"6.67","299.02","0.1193",57.69,"Bahamas and Florida Keys","1182.39"
999804,"6.73","299.28","0.0399",61.47,"Bahamas and Florida Keys","1975.32"
999804,"6.73","299.28","0.0399",61.47,"Bahamas and Florida Keys","1975.32"
999804,"6.73","299.28","0.0399",61.47,"Bahamas and Florida Keys","1975.32"
999804,"6.73","299.28","0.0399",61.47,"Bahamas and Florida Keys","1975.32"
999804,"6.73","299.28","0.0399",61.47,"Bahamas and Florida Keys","1975.32"
14052,"6.73","299.79","0.0431",63.75,"Bahamas and Florida Keys","1114"
999480,"6.77","299.56","0.0524",75.55,"Bahamas and Florida Keys","235.5"
999480,"6.77","299.56","0.0524",75.55,"Bahamas and Florida Keys","235.5"
12773,"6.78","299.33","0.071",51.47,"Bahamas and Florida Keys","3284"
12784,"6.78","299.79","0.1358",61.18,"Bahamas and Florida Keys","6116"
13603,"6.78","299.8","0.0502",57.93,"Bahamas and Florida Keys","6111"
13346,"6.8","299.73","0.1769",56.55,"Bahamas and Florida Keys","5502"
13721,"6.8","299.78","0.0584",52.58,"Bahamas and Florida Keys","4106"
999824,"6.81","299.72","0.0757",59.59,"Bahamas and Florida Keys","7538.42"
999824,"6.81","299.72","0.0757",59.59,"Bahamas and Florida Keys","7538.42"
12839,"6.83","299.79","0.1570",62.84,"Bahamas and Florida Keys","2620"
13255,"6.86","299.66","0.1744",58.32,"Bahamas and Florida Keys","1050"
13660,"6.86","299.82","0.0999",57.13,"Bahamas and Florida Keys","6604"
13381,"6.92","299.75","0.1546",55.99,"Bahamas and Florida Keys","5657"
12244,"6.93","299.84","0.0816",58.42,"Bahamas and Florida Keys","9274"
12943,"6.94","299.27","0.063",47.43,"Bahamas and Florida Keys","12446"
12664,"6.98","299.83","0.1387",62.59,"Bahamas and Florida Keys","6845"
12952,"6.99","299.68","0.2352",59.52,"Bahamas and Florida Keys","1477"
13033,"7.02","299.81","0.0804",62.54,"Bahamas and Florida Keys","7093"
13471,"7.02","299.74","0.1550",54.86,"Bahamas and Florida Keys","4944"
13572,"7.02","299.8","0.1491",58.01,"Bahamas and Florida Keys","4081"
13657,"7.02","299.82","0.0999",57.13,"Bahamas and Florida Keys","7126"
13915,"7.02","299.73","0.0609",51.35,"Bahamas and Florida Keys","1096"
13495,"7.05","299.89","0.0608",57.28,"Bahamas and Florida Keys","7303.47"
14072,"7.07","299.79","0.0425",63.75,"Bahamas and Florida Keys","464"
13292,"7.08","299.77","0.1306",56.55,"Bahamas and Florida Keys","9641"
12137,"7.09","299.8","0.0727",53.15,"Bahamas and Florida Keys","8762"
12613,"7.12","299.38","0.0581",71.57,"Bahamas and Florida Keys","806"
12420,"7.14","299.61","0.1624",56.21,"Bahamas and Florida Keys","794"
12660,"7.14","299.83","0.1387",62.59,"Bahamas and Florida Keys","6932"
12665,"7.14","299.83","0.1387",62.59,"Bahamas and Florida Keys","6883"
13046,"7.14","299.81","0.0804",62.54,"Bahamas and Florida Keys","5814"
13534,"7.14","299.81","0.0845",58.01,"Bahamas and Florida Keys","7015"
13680,"7.14","299.8","0.1122",57.13,"Bahamas and Florida Keys","6126"
13850,"7.14","299.7","0.0487",33.22,"Bahamas and Florida Keys","1925"
14071,"7.14","299.79","0.043",63.75,"Bahamas and Florida Keys","1805"
14266,"7.14","299.7","0.0461",88.08,"Bahamas and Florida Keys","327"
12726,"7.18","299.84","0.0889",62.59,"Bahamas and Florida Keys","5895"
13206,"7.19","299.88","0.0551",57.79,"Bahamas and Florida Keys","8988"
12611,"7.25","299.78","0.1705",62.25,"Bahamas and Florida Keys","607"
13763,"7.25","299.73","0.0616",41.6,"Bahamas and Florida Keys","1978"
14009,"7.25","299.72","0.053",63.75,"Bahamas and Florida Keys","860"
12453,"7.26","299.82","0.1210",57.81,"Bahamas and Florida Keys","6979"
999799,"7.29","299.28","0.0404",55.17,"Bahamas and Florida Keys","560.95"
999799,"7.29","299.28","0.0404",55.17,"Bahamas and Florida Keys","560.95"
999799,"7.29","299.28","0.0404",55.17,"Bahamas and Florida Keys","560.95"
999799,"7.29","299.28","0.0404",55.17,"Bahamas and Florida Keys","560.95"
999799,"7.29","299.28","0.0404",55.17,"Bahamas and Florida Keys","560.95"
12133,"7.32","299.78","0.0789",53.15,"Bahamas and Florida Keys","8559"
13097,"7.32","299.83","0.0627",62.54,"Bahamas and Florida Keys","7775"
13217,"7.32","299.66","0.1629",58.32,"Bahamas and Florida Keys","3629"
12634,"7.33","299.82","0.0506",62.59,"Bahamas and Florida Keys","7433"
12672,"7.33","299.34","0.071",51.47,"Bahamas and Florida Keys","711"
13622,"7.33","299.8","0.0932",57.93,"Bahamas and Florida Keys","3009"
13100,"7.35","299.83","0.0627",62.54,"Bahamas and Florida Keys","7799"
12452,"7.38","299.77","0.1646",58.42,"Bahamas and Florida Keys","6254"
12249,"7.41","299.81","0.0971",58.42,"Bahamas and Florida Keys","8500"
12761,"7.41","299.31","0.0722",71.57,"Bahamas and Florida Keys","5818"
12852,"7.41","299.75","0.1541",62.84,"Bahamas and Florida Keys","2422"
13060,"7.41","299.78","0.0504",62.54,"Bahamas and Florida Keys","6280"
13473,"7.41","299.89","0.0818",57.28,"Bahamas and Florida Keys","7877"
13831,"7.41","299.7","0.0487",33.22,"Bahamas and Florida Keys","1205"
13962,"7.41","299.73","0.0473",56.97,"Bahamas and Florida Keys","1076"
14054,"7.41","299.79","0.0434",63.75,"Bahamas and Florida Keys","800"
14104,"7.41","299.78","0.0431",54.65,"Bahamas and Florida Keys","177"
14125,"7.41","299.76","0.0416",54.65,"Bahamas and Florida Keys","564"
14225,"7.41","299.8","0.0434",56.63,"Bahamas and Florida Keys","1086"
14247,"7.41","299.71","0.0429",88.08,"Bahamas and Florida Keys","399"
14256,"7.41","299.71","0.0429",88.08,"Bahamas and Florida Keys","286"
14269,"7.41","299.7","0.0461",88.08,"Bahamas and Florida Keys","346"
14317,"7.41","298.86","0.1064",57.69,"Bahamas and Florida Keys","1103"
999476,"7.44","299.7","0.0399",62.92,"Bahamas and Florida Keys","1079.96"
12333,"7.47","299.78","0.1382",56.21,"Bahamas and Florida Keys","3750.45"
12654,"7.47","299.83","0.1387",62.59,"Bahamas and Florida Keys","6987"
13442,"7.48","299.73","0.1550",54.86,"Bahamas and Florida Keys","6555"
8446,"7.5","300.16","0.0304",57.45,"Bahamas and Florida Keys","163.04"
8446,"7.5","300.16","0.0304",57.45,"Bahamas and Florida Keys","163.04"
14194,"7.51","299.71","0.0445",50.74,"Bahamas and Florida Keys","1369"
12960,"7.52","299.87","0.1528",59.52,"Bahamas and Florida Keys","6696"
999467,"7.53","299.72","0.0498",59.73,"Bahamas and Florida Keys","528.64"
999467,"7.53","299.72","0.0498",59.73,"Bahamas and Florida Keys","528.64"
12764,"7.53","299.79","0.0644",62.59,"Bahamas and Florida Keys","6126"
13121,"7.53","299.81","0.1005",60.51,"Bahamas and Florida Keys","7037"
13822,"7.53","299.7","0.0684",33.22,"Bahamas and Florida Keys","1283"
12144,"7.55","299.77","0.1262",56.58,"Bahamas and Florida Keys","6824"
13309,"7.55","299.61","0.1306",56.55,"Bahamas and Florida Keys","4378.35"
13682,"7.55","299.8","0.1122",57.13,"Bahamas and Florida Keys","5837"
12844,"7.58","299.75","0.1570",62.84,"Bahamas and Florida Keys","2976"
13425,"7.58","299.73","0.0818",57.28,"Bahamas and Florida Keys","7539"
13748,"7.58","299.73","0.0616",41.6,"Bahamas and Florida Keys","2903"
12966,"7.59","299.88","0.074",62.62,"Bahamas and Florida Keys","7311"
13333,"7.59","299.73","0.1769",56.55,"Bahamas and Florida Keys","4097"
12641,"7.6","299.83","0.0506",62.59,"Bahamas and Florida Keys","7179.32"
13325,"7.6","299.73","0.1769",56.55,"Bahamas and Florida Keys","4478"
13447,"7.64","299.73","0.0818",57.28,"Bahamas and Florida Keys","7426"
13567,"7.64","299.8","0.1491",58.01,"Bahamas and Florida Keys","5412"
13454,"7.66","299.73","0.1550",54.86,"Bahamas and Florida Keys","4669"
12232,"7.69","299.75","0.1327",56.21,"Bahamas and Florida Keys","6050"
12587,"7.69","299.43","0.0629",51.47,"Bahamas and Florida Keys","4291"
12816,"7.69","299.83","0.1358",61.18,"Bahamas and Florida Keys","5961"
13021,"7.69","299.81","0.1110",60.12,"Bahamas and Florida Keys","2091"
13073,"7.69","299.65","0.1787",62.54,"Bahamas and Florida Keys","922"
13085,"7.69","299.83","0.0704",62.54,"Bahamas and Florida Keys","8460.1"
13401,"7.69","299.79","0.1093",55.99,"Bahamas and Florida Keys","6433"
13422,"7.69","299.58","0.1683",54.86,"Bahamas and Florida Keys","3011"
13884,"7.69","299.73","0.0609",51.35,"Bahamas and Florida Keys","2463"
